e,b,pAB,pAB_err,pBB,pBB_err
0.3,5.6,0.028817290374224536,0.0016734293036611454,0.005303181909145487,0.0007265139438336685
0.3,7.0,0.02512009607686149,0.0015655249533938554,0.0061048839071257,0.0007792606930564482
0.3,8.4,0.021619457511760583,0.0014550295724887901,0.005104594134721249,0.0007129594696958502
0.3,9.8,0.022317854283426742,0.0014777427872797529,0.007906325060048038,0.0008860076275191469
0.3,11.2,0.02021617293835068,0.0014079537620407046,0.004203362690152122,0.0006472283730478899
0.3,12.6,0.01982180398438282,0.0013946431585220378,0.006206827510261287,0.0007858177528834129
0.3,14.0,0.02112112112112112,0.0014386005379808128,0.005805805805805806,0.0007601234308355539
0.3,15.4,0.02122122122122122,0.0014419317828442847,0.003703703703703704,0.0006077565271176787
0.3,16.8,0.01721894083491841,0.0013015791986643126,0.0038041846030633696,0.0006159452944241185
0.3,18.2,0.01721377101681345,0.001301191834654627,0.0032025620496397116,0.0005652310620610007
0.3,19.6,0.016713370696557244,0.001282466049837913,0.0019015212169735788,0.0004358239293584268
0.3,21.0,0.015210647453217253,0.0012243274276443276,0.0020014009806864803,0.00044707879965087466
0.3,22.4,0.013413413413413414,0.001150944850742588,0.0015015015015015015,0.0003873948557331363
0.3,23.8,0.010107074952466726,0.0010005963391702807,0.0019013309316521566,0.0004357803579767321
0.3,25.2,0.010411452597857643,0.0010155983503709646,0.0009009910901992192,0.00030019503541977476
0.3,26.6,0.0067046932852997095,0.00081635809894125,0.0015010507355148605,0.0003872786432837572
0.3,28.0,0.006003602161296778,0.0007727316227093376,0.0006003602161296778,0.0002450224478982305
0.3,29.4,0.003502451716201341,0.0005909847196627967,0.0009006304413089162,0.00030007492745174496
0.3,30.8,0.0025020016012810248,0.0004997739270003075,0.00040032025620496394,0.00020012006001518182
0.3,32.2,0.0013006503251625813,0.00036050082359313584,0.0005002501250625312,0.0002236626924354716
0.3,33.6,0.0019013309316521566,0.0004357803579767321,0.0003002101471029721,0.00017330039011700216
0.3,35.0,0.0007005604483586869,0.0002646941947891799,0.00040032025620496394,0.00020012006001518182
0.3,36.4,0.0009005403241945167,0.0003000449154754722,0.0006003602161296778,0.0002450224478982305
0.3,37.8,0.0004003603242918627,0.000200140086036992,0.00020018016214593134,0.00014153458177744576
0.3,39.2,0.0006003001500750375,0.00024499794075863923,0.00020010005002501252,0.00014147794529184135
0.3,40.6,0.0008002400720216065,0.0002828143630971842,0.0005001500450135041,0.0002236179576686436
0.3,42.0,0.000300270243218897,0.000173335076207249,0.00010009008107296567,0.00010008507193545668
0.3,43.4,0.0005002000800320128,0.00022364032281498432,0.00030012004801920766,0.00017324838700270222
0.3,44.8,0.0004003603242918627,0.000200140086036992,0.0,0.0
0.3,46.2,0.00040032025620496394,0.00020012006001518182,0.00020016012810248197,0.00014152041840533294
0.3,47.6,0.0003003604325190228,0.0001733871313845283,0.00010012014417300761,0.00010011513202591563
0.3,49.0,0.0,0.0,0.0002002002002002002,0.0001415487479847846
0.3,50.4,0.0,0.0,0.0001001001001001001,0.00010009508995969805
0.3,51.8,0.0,0.0,0.0,0.0
0.3,53.2,0.0,0.0,0.0002002002002002002,0.0001415487479847846
0.3,54.6,0.0,0.0,0.00020008003201280514,0.00014146379325212513
0.3,56.0,0.0,0.0,0.0,0.0
0.3,57.4,0.0,0.0,0.00010004001600640257,0.0001000350118788449
0.3,58.8,0.0,0.0,0.00010009008107296567,0.00010008507193545668
0.3,60.2,0.0,0.0,0.0,0.0
0.3,61.6,0.0,0.0,0.00010009008107296567,0.00010008507193545668
0.3,63.0,0.0,0.0,0.0,0.0
0.3,64.4,0.0,0.0,0.0,0.0
0.3,65.8,0.0,0.0,0.0,0.0
0.3,67.2,0.0,0.0,0.0,0.0
0.3,68.6,0.0,0.0,0.0,0.0
0.3,70.0,0.0,0.0,0.0,0.0
0.5,0.0,0.036818409204602304,0.0018836282601765516,0.009504752376188095,0.0009705215927152302
0.5,1.4,0.03803803803803804,0.0019138383806823534,0.008008008008008008,0.000891730432776581
0.5,2.8,0.032409722916875064,0.0017711223390931116,0.006201860558167451,0.0007851908722025408
0.5,4.2,0.0268,0.0016149848296501117,0.0053,0.0007260791967822794
0.5,5.6,0.02441709196437506,0.0015439424825136293,0.006004202942059442,0.0007728087164541818
0.5,7.0,0.02420968387354942,0.0015373037530562678,0.005002000800320128,0.000705618337152928
0.5,8.4,0.019013309316521565,0.0013661943051232243,0.004102872010407285,0.0006394451252571254
0.5,9.8,0.01931545236188951,0.0013768635258185513,0.004603682946357086,0.0006772117819461915
0.5,11.2,0.018507402961184475,0.0013480410919537726,0.005302120848339336,0.0007263689703155752
0.5,12.6,0.01860558167450235,0.0013514767283641141,0.0030009002700810243,0.0005470642289038546
0.5,14.0,0.02032032032032032,0.0014116420309212435,0.004004004004004004,0.0006318199047085952
0.5,15.4,0.018312818973281297,0.0013412700202197583,0.003502451716201341,0.0005909847196627967
0.5,16.8,0.016008004002001,0.0012553735549104405,0.0026013006503251626,0.0005094930618911661
0.5,18.2,0.014611689351481185,0.001200404750836302,0.002201761409127302,0.0004689000526657786
0.5,19.6,0.011409127301841474,0.0010624495050428502,0.0017013610888710969,0.0004122895002753127
0.5,21.0,0.01110666399839904,0.0010483272367537543,0.0020012007204322593,0.000447034109781418
0.5,22.4,0.0096048024012006,0.0009755669544653361,0.0013006503251625813,0.00036050082359313584
0.5,23.8,0.007405924739791833,0.0008577273802678366,0.000900720576461169,0.0003001049454325091
0.5,25.2,0.004902451225612807,0.0006986313495976613,0.0011005502751375688,0.0003316457460504853
0.5,26.6,0.003602161296778067,0.0005992779434528786,0.0014008405043025814,0.0003741280504015531
0.5,28.0,0.002701350675337669,0.0005191725224245525,0.0005002501250625312,0.0002236626924354716
0.5,29.4,0.002701891323926749,0.0005192762889108276,0.0006004202942059442,0.00024504695994120894
0.5,30.8,0.0010004001600640256,0.0003161960276941328,0.00040016006402561027,0.00020003999598798957
0.5,32.2,0.0010008006405124099,0.0003163225439650048,0.0006004803843074459,0.00024507147688904645
0.5,33.6,0.0003003003003003003,0.00017335242445971167,0.0004004004004004004,0.00020016011606721257
0.5,35.0,0.0005003502451716201,0.0002237074451042572,0.0003002101471029721,0.00017330039011700216
0.5,36.4,0.0012007204322593557,0.00034640997415260217,0.00010006003602161297,0.00010005502989097711
0.5,37.8,0.00040020010005002504,0.0002000600059881847,0.0,0.0
0.5,39.2,0.0007003501750875437,0.00026461477464695843,0.00010005002501250626,0.00010004501988355981
0.5,40.6,0.00010006003602161297,0.00010005502989097711,0.0,0.0
0.5,42.0,0.0006003001500750375,0.00024499794075863923,0.0,0.0
0.5,43.4,0.0003002101471029721,0.00017330039011700216,0.00010007004903432403,0.00010006504190169802
0.5,44.8,0.00030033036339973974,0.00017336977618512378,0.00010011012113324657,0.00010010510998965023
0.5,46.2,0.0,0.0,0.00010011012113324657,0.00010010510998965023
0.5,47.6,0.00010013016921998598,0.00010012515606909693,0.00020026033843997197,0.00014159126362667298
0.5,49.0,0.0,0.0,0.00010006003602161297,0.00010005502989097711
0.5,50.4,0.0,0.0,0.0,0.0
0.5,51.8,0.0,0.0,0.00010007004903432403,0.00010006504190169802
0.5,53.2,0.0,0.0,0.0,0.0
0.5,54.6,0.0,0.0,0.00010007004903432403,0.00010006504190169802
0.5,56.0,0.0,0.0,0.0,0.0
0.5,57.4,0.0,0.0,0.0,0.0
0.5,58.8,0.0,0.0,0.0,0.0
0.5,60.2,0.0,0.0,0.0,0.0
0.5,61.6,0.00010011012113324657,0.00010010510998965023,0.0,0.0
0.5,63.0,0.0,0.0,0.0,0.0
0.5,64.4,0.0,0.0,0.0,0.0
0.5,65.8,0.0,0.0,0.0,0.0
0.5,67.2,0.0,0.0,0.0,0.0
0.5,68.6,0.0,0.0,0.0,0.0
0.5,70.0,0.0,0.0,0.0,0.0
0.7,0.0,0.03750750150030006,0.0019002081573761273,0.008501700340068013,0.0009182106323129942
0.7,1.4,0.0335167583791896,0.0018002663714567799,0.007703851925962982,0.000874547125936804
0.7,2.8,0.0334033403340334,0.0017969637243747819,0.006900690069006901,0.0008278741402635142
0.7,4.2,0.02751926348443911,0.0016364809840566856,0.005603922745922145,0.000746754463755246
0.7,5.6,0.023607082124637392,0.0015184434401597218,0.0047014104231269385,0.000684157246294536
0.7,7.0,0.020112067240344207,0.0014042579404740566,0.004702821693015809,0.0006843621314992298
0.7,8.4,0.0192096048024012,0.0013729537827685556,0.004602301150575288,0.0006770089866859205
0.7,9.8,0.018509254627313655,0.0013481746917759824,0.005102551275637819,0.0007126748749257307
0.7,11.2,0.01720688275310124,0.0013006757077845942,0.0037014805922368946,0.0006073924049407028
0.7,12.6,0.018511106663998397,0.0013483083180784753,0.0043025815489293575,0.0006547244707309796
0.7,14.0,0.018009004502251125,0.0013301701779321444,0.0034017008504252126,0.000582393783822132
0.7,15.4,0.017208604302151074,0.0013008047011167855,0.002301150575287644,0.0004792706733370091
0.7,16.8,0.017503500700140028,0.0013115093700403224,0.002000400080016003,0.0004468554396114806
0.7,18.2,0.012308616031221855,0.0011029791450239805,0.0014009806864805363,0.0003741654631514448
0.7,19.6,0.008708708708708709,0.0009295971498420978,0.0016016016016016017,0.00040007963095143586
0.7,21.0,0.00820328131252501,0.0009021775426991515,0.0017006802721088435,0.00041212465901219344
0.7,22.4,0.005302651325662831,0.000726441449841728,0.0006003001500750375,0.00024499794075863923
0.7,23.8,0.005302651325662831,0.000726441449841728,0.0010005002501250625,0.0003162276472731412
0.7,25.2,0.0028008402520756227,0.0005285672801135911,0.0008002400720216065,0.0002828143630971842
0.7,26.6,0.0033026421136909527,0.0005739660412334289,0.0005004003202562049,0.0002237298281552425
0.7,28.0,0.0020008003201280513,0.0004469447568402268,0.00010004001600640257,0.0001000350118788449
0.7,29.4,0.0011004401760704283,0.00033161258647997153,0.000900360144057623,0.00029998490952919555
0.7,30.8,0.001201321453598959,0.00034658326559774895,0.0004004404845329863,0.00020018015010704704
0.7,32.2,0.0009004502251125563,0.00030001490950188925,0.00020010005002501252,0.00014147794529184135
0.7,33.6,0.0008001600320064013,0.00028278608732962014,0.0003000600120024005,0.000173213735595072
0.7,35.0,0.0009006304413089162,0.00030007492745174496,0.00010007004903432403,0.00010006504190169802
0.7,36.4,0.0005001000200040008,0.00022359559699510723,0.0,0.0
0.7,37.8,0.00010005002501250626,0.00010004501988355981,0.00030015007503751874,0.00017326571790604776
0.7,39.2,0.0004003603242918627,0.000200140086036992,0.0,0.0
0.7,40.6,0.00040020010005002504,0.0002000600059881847,0.0,0.0
0.7,42.0,0.0,0.0,0.00010007004903432403,0.00010006504190169802
0.7,43.4,0.0,0.0,0.0,0.0
0.7,44.8,0.00010003000900270081,0.00010002500587623143,0.00010003000900270081,0.00010002500587623143
0.7,46.2,0.00010004001600640257,0.0001000350118788449,0.0,0.0
0.7,47.6,0.0,0.0,0.0,0.0
0.7,49.0,0.0,0.0,0.0,0.0
0.7,50.4,0.0,0.0,0.0,0.0
0.7,51.8,0.0,0.0,0.0,0.0
0.7,53.2,0.0,0.0,0.0,0.0
0.7,54.6,0.0,0.0,0.0,0.0
0.7,56.0,0.0,0.0,0.0,0.0
0.7,57.4,0.0,0.0,0.0,0.0
0.7,58.8,0.0,0.0,0.0,0.0
0.7,60.2,0.0,0.0,0.0,0.0
0.7,61.6,0.0,0.0,0.0,0.0
0.7,63.0,0.0,0.0,0.0,0.0
0.7,64.4,0.0,0.0,0.0,0.0
0.7,65.8,0.0,0.0,0.0,0.0
0.7,67.2,0.0,0.0,0.0,0.0
0.7,68.6,0.0,0.0,0.0,0.0
0.7,70.0,0.0,0.0,0.0,0.0
1.0,0.0,0.03340668133626725,0.0025415402576093654,0.0068013602720544105,0.0011624502622578185
1.0,0.8,0.03480696139227846,0.002592379496229955,0.007401480296059212,0.001212284456642918
1.0,1.6,0.03441376550620248,0.0025784784409425415,0.007202881152460984,0.0011961489204981564
1.0,2.4,0.030012004801920768,0.0024134180550873276,0.005402160864345739,0.001036834371861853
1.0,3.2,0.0292,0.002381065307798171,0.0042,0.0009145884320283086
1.0,4.0,0.02500500100020004,0.002208376229302887,0.0028005601120224045,0.0007474323554954516
1.0,4.8,0.022004400880176037,0.0020748258782126968,0.0072014402880576115,0.0011959105106808545
1.0,5.6,0.0224,0.0020927608559030346,0.0034,0.0008232180756032997
1.0,6.4,0.020412247348409046,0.002000379567073885,0.006203722233340004,0.0011107598684006652
1.0,7.2,0.020004000800160033,0.0019802910041005666,0.004800960192038408,0.0009776366141488557
1.0,8.0,0.02,0.001979898987322333,0.0046,0.0009569576793150258
1.0,8.8,0.017203440688137627,0.0018390684864640176,0.004200840168033607,0.000914771000403863
1.0,9.6,0.019007603041216486,0.0019315162737121969,0.0024009603841536613,0.0006922650121277859
1.0,10.4,0.014205682272909163,0.001673886773825129,0.004601840736294518,0.0009573397303832155
1.0,11.2,0.0176,0.001859582748898258,0.0048,0.0009774415583552807
1.0,12.0,0.015815815815815815,0.0017652907433586653,0.003003003003003003,0.000774206943642962
1.0,12.8,0.017807122849139656,0.0018706698284940491,0.004201680672268907,0.0009149536416813741
1.0,13.6,0.014016820184221065,0.0016635476115867784,0.002803364036844213,0.0007481796339796149
1.0,14.4,0.0192,0.0019406885376072069,0.0028,0.0007472830788931328
1.0,15.2,0.013202640528105622,0.0016143690407457003,0.0018003600720144029,0.0005995795645750037
1.0,16.0,0.013405362144857944,0.001626711455110557,0.0022008803521408565,0.0006628597504621898
1.0,16.8,0.0118,0.0015271385005951488,0.0016,0.0005652326954449822
1.0,17.6,0.010802160432086417,0.00146202676338997,0.0010002000400080016,0.0004470793038806265
1.0,18.4,0.010606363818290974,0.0014491493343492766,0.0006003602161296778,0.00034651406890353264
1.0,19.2,0.009807846277021618,0.0013942329770023785,0.0006004803843074459,0.000346583406367294
1.0,20.0,0.008805283169901942,0.0013215891912520383,0.0006003602161296778,0.00034651406890353264
1.0,20.8,0.006206206206206206,0.0011112032283795848,0.0012012012012012011,0.0004900937208639968
1.0,21.6,0.004202521512907745,0.0009151363559045162,0.0006003602161296778,0.00034651406890353264
1.0,22.4,0.004602761656994196,0.0009575308703353679,0.00020012007204322593,0.00020010004701970623
1.0,23.2,0.0026010404161664665,0.0007204600100174892,0.00040016006402561027,0.0002828992753432744
1.0,24.0,0.003001200480192077,0.0007737429330368868,0.00020008003201280514,0.0002000600150018989
1.0,24.8,0.002400480096019204,0.0006921266980393052,0.00040008001600320064,0.00028284269549500143
1.0,25.6,0.0026026026026026027,0.0007208921541791551,0.0006006006006006006,0.0003466527715854579
1.0,26.4,0.0020012007204322593,0.0006322017008962645,0.00020012007204322593,0.00020010004701970623
1.0,27.2,0.0014008405043025814,0.0005290969629420813,0.00020012007204322593,0.00020010004701970623
1.0,28.0,0.0014008405043025814,0.0005290969629420813,0.00040024014408645187,0.0002829558778325389
1.0,28.8,0.001,0.0004469899327725402,0.0004,0.0002827861382741382
1.0,29.6,0.0006003602161296778,0.00034651406890353264,0.00020012007204322593,0.00020010004701970623
1.0,30.4,0.00040024014408645187,0.0002829558778325389,0.00020012007204322593,0.00020010004701970623
1.0,31.2,0.0014011208967173738,0.000529202792761645,0.00020016012810248197,0.00020014009506153679
1.0,32.0,0.0,0.0,0.00020008003201280514,0.0002000600150018989
1.0,32.8,0.00040024014408645187,0.0002829558778325389,0.00040024014408645187,0.0002829558778325389
1.0,33.6,0.00040016006402561027,0.0002828992753432744,0.00020008003201280514,0.0002000600150018989
1.0,34.4,0.00040008001600320064,0.00028284269549500143,0.00020004000800160032,0.00020001999899849936
1.0,35.2,0.00040016006402561027,0.0002828992753432744,0.0,0.0
1.0,36.0,0.00040016006402561027,0.0002828992753432744,0.00020008003201280514,0.0002000600150018989
1.0,36.8,0.00040016006402561027,0.0002828992753432744,0.0,0.0
1.0,37.6,0.00020012007204322593,0.00020010004701970623,0.0,0.0
1.0,38.4,0.0,0.0,0.0,0.0
1.0,39.2,0.00020004000800160032,0.00020001999899849936,0.00020004000800160032,0.00020001999899849936
1.0,40.0,0.00040008001600320064,0.00028284269549500143,0.0,0.0
1.0,40.8,0.0,0.0,0.0,0.0
1.0,41.6,0.0,0.0,0.0,0.0
1.0,42.4,0.0,0.0,0.00020004000800160032,0.00020001999899849936
1.0,43.2,0.0,0.0,0.0,0.0
1.0,44.0,0.00020008003201280514,0.0002000600150018989,0.0,0.0
3.0,0.0,0.02460984393757503,0.0021915202504635732,0.0070028011204481795,0.0011795375801322752
3.0,1.0,0.029217530518310986,0.0023824732932690757,0.004802881729037423,0.0009780269593762845
3.0,2.0,0.0278,0.002324958494253177,0.006,0.0010921538353180836
3.0,3.0,0.020404080816163232,0.001999587590116585,0.0036007201440288058,0.0008471685373057466
3.0,4.0,0.022813688212927757,0.002112184073784088,0.003201921152691615,0.0007991977232983509
3.0,5.0,0.01900380076015203,0.0019311336356627037,0.0030006001200240046,0.0007735883864091166
3.0,6.0,0.014002800560112022,0.0016618955462598982,0.0036007201440288058,0.0008471685373057466
3.0,7.0,0.013602720544108821,0.0016383144150028167,0.0028005601120224045,0.0007474323554954516
3.0,8.0,0.015006002400960384,0.0017196939836899958,0.0028011204481792717,0.0007475816917482314
3.0,9.0,0.012,0.0015398701243936126,0.002,0.0006318227599572526
3.0,10.0,0.014002800560112022,0.0016618955462598982,0.0034006801360272052,0.0008233824711922768
3.0,11.0,0.012007204322593557,0.0015407889835421633,0.002601560936561937,0.000720604000492902
3.0,12.0,0.0122,0.0015524921899964586,0.0012,0.0004896039215529222
3.0,13.0,0.0122,0.0015524921899964586,0.0018,0.0005994597567810536
3.0,14.0,0.011,0.0014750593208410297,0.0008,0.00039983996798719363
3.0,15.0,0.008204922953772264,0.0012761259879577995,0.0010006003602161296,0.0004472581533527336
3.0,16.0,0.0072014402880576115,0.0011959105106808545,0.0008001600320064013,0.00039991991995197115
3.0,17.0,0.006001200240048009,0.0010923716502682743,0.00040008001600320064,0.00028284269549500143
3.0,18.0,0.0058011602320464095,0.0010741192209535544,0.0,0.0
3.0,19.0,0.002400480096019204,0.0006921266980393052,0.0010002000400080016,0.0004470793038806265
3.0,20.0,0.002801681008605163,0.0007477310876872335,0.00040024014408645187,0.0002829558778325389
3.0,21.0,0.0010004001600640256,0.0004471687107335413,0.00020008003201280514,0.0002000600150018989
3.0,22.0,0.0022013207924754855,0.0006629922556768461,0.0006003602161296778,0.00034651406890353264
3.0,23.0,0.0008,0.00039983996798719363,0.0004,0.0002827861382741382
3.0,24.0,0.0006002400960384153,0.00034644475917751914,0.00020008003201280514,0.0002000600150018989
3.0,25.0,0.0014,0.0005287797272967262,0.0002,0.0001999799989999
3.0,26.0,0.0008,0.00039983996798719363,0.0,0.0
3.0,27.0,0.001,0.0004469899327725402,0.0002,0.0001999799989999
3.0,28.0,0.0,0.0,0.0,0.0
3.0,29.0,0.0002,0.0001999799989999,0.0,0.0
3.0,30.0,0.0,0.0,0.0,0.0
3.0,31.0,0.0,0.0,0.0006002400960384153,0.00034644475917751914
3.0,32.0,0.00020008003201280514,0.0002000600150018989,0.0,0.0
3.0,33.0,0.00020004000800160032,0.00020001999899849936,0.0,0.0
3.0,34.0,0.0,0.0,0.0,0.0
3.0,35.0,0.0,0.0,0.0,0.0
3.0,36.0,0.0,0.0,0.00040016006402561027,0.0002828992753432744
3.0,37.0,0.0,0.0,0.00020004000800160032,0.00020001999899849936
3.0,38.0,0.0,0.0,0.0,0.0
3.0,39.0,0.0,0.0,0.00040008001600320064,0.00028284269549500143
5.0,0.0,0.02541016406562625,0.0022259558570079012,0.006002400960384154,0.001092589552114948
5.0,1.0,0.0228,0.0021109315479190694,0.0058,0.001073905023733477
5.0,2.0,0.01860372074414883,0.0019110873644884612,0.005201040208041608,0.0010173518952333728
5.0,3.0,0.019403880776155232,0.0019509575301509994,0.004000800160032006,0.0008928147485662132
5.0,4.0,0.01740348069613923,0.001849541584278132,0.0036007201440288058,0.0008471685373057466
5.0,5.0,0.015003000600120024,0.001719352595976876,0.002000400080016003,0.0006319490231187474
5.0,6.0,0.012004801920768308,0.001540482575347175,0.003201280512204882,0.0007990380765623942
5.0,7.0,0.0096,0.0013789735312905755,0.0032,0.0007987189743583158
5.0,8.0,0.010402080416083216,0.001434986851951322,0.0036007201440288058,0.0008471685373057466
5.0,9.0,0.0108,0.0014617359542680752,0.0026,0.0007201722016295824
5.0,10.0,0.010602120424084817,0.0014485726650302286,0.002400480096019204,0.0006921266980393052
5.0,11.0,0.00900360144057623,0.001336121779217245,0.0014005602240896359,0.0005289911754416559
5.0,12.0,0.011602320464092819,0.0015145956968158946,0.0008001600320064013,0.00039991991995197115
5.0,13.0,0.009601920384076815,0.0013792480439849461,0.00040008001600320064,0.00028284269549500143
5.0,14.0,0.0058011602320464095,0.0010741192209535544,0.00040008001600320064,0.00028284269549500143
5.0,15.0,0.006601320264052811,0.0011453431490826987,0.0008001600320064013,0.00039991991995197115
5.0,16.0,0.004802881729037423,0.0009780269593762845,0.00040024014408645187,0.0002829558778325389
5.0,17.0,0.004401760704281713,0.0009363908225232631,0.0006002400960384153,0.00034644475917751914
5.0,18.0,0.0018003600720144029,0.0005995795645750037,0.0,0.0
5.0,19.0,0.0010002000400080016,0.0004470793038806265,0.00020004000800160032,0.00020001999899849936
5.0,20.0,0.0014,0.0005287797272967262,0.0004,0.0002827861382741382
5.0,21.0,0.001,0.0004469899327725402,0.0004,0.0002827861382741382
5.0,22.0,0.002000400080016003,0.0006319490231187474,0.0,0.0
5.0,23.0,0.0010002000400080016,0.0004470793038806265,0.00020004000800160032,0.00020001999899849936
5.0,24.0,0.0004,0.0002827861382741382,0.0,0.0
5.0,25.0,0.0006,0.00034630622287218577,0.0002,0.0001999799989999
5.0,26.0,0.001,0.0004469899327725402,0.0004,0.0002827861382741382
5.0,27.0,0.0006004803843074459,0.000346583406367294,0.0,0.0
5.0,28.0,0.00020004000800160032,0.00020001999899849936,0.0,0.0
5.0,29.0,0.0002,0.0001999799989999,0.0,0.0
5.0,30.0,0.00040008001600320064,0.00028284269549500143,0.0,0.0
5.0,31.0,0.0,0.0,0.0002,0.0001999799989999
5.0,32.0,0.0,0.0,0.0002,0.0001999799989999
5.0,33.0,0.0,0.0,0.0,0.0
5.0,34.0,0.0,0.0,0.00020004000800160032,0.00020001999899849936
5.0,35.0,0.0,0.0,0.00040008001600320064,0.00028284269549500143
5.0,36.0,0.0,0.0,0.00020008003201280514,0.0002000600150018989
5.0,37.0,0.0,0.0,0.00040016006402561027,0.0002828992753432744
5.0,38.0,0.0,0.0,0.00020008003201280514,0.0002000600150018989
5.0,39.0,0.0,0.0,0.0,0.0
7.0,0.0,0.023609443777511004,0.002147615535751516,0.006602641056422569,0.0011455715478175033
7.0,1.0,0.0234093637454982,0.00213871520497635,0.004201680672268907,0.0009149536416813741
7.0,2.0,0.01820364072814563,0.0018908116437688042,0.006001200240048009,0.0010923716502682743
7.0,3.0,0.021404280856171236,0.0020469649573325835,0.004000800160032006,0.0008928147485662132
7.0,4.0,0.0122,0.0015524921899964586,0.0028,0.0007472830788931328
7.0,5.0,0.011,0.0014750593208410297,0.0036,0.0008469994096810222
7.0,6.0,0.00980392156862745,0.00139367782261541,0.001800720288115246,0.0005996994202679465
7.0,7.0,0.013007804682809685,0.0016028917297082207,0.0014008405043025814,0.0005290969629420813
7.0,8.0,0.010002000400080016,0.0014074047872813336,0.002600520104020804,0.0007203160770745409
7.0,9.0,0.008401680336067214,0.0012909499336015181,0.0030006001200240046,0.0007735883864091166
7.0,10.0,0.010602120424084817,0.0014485726650302286,0.0008001600320064013,0.00039991991995197115
7.0,11.0,0.00840504302581549,0.0012914644337883177,0.0010006003602161296,0.0004472581533527336
7.0,12.0,0.008401680336067214,0.0012909499336015181,0.0008001600320064013,0.00039991991995197115
7.0,13.0,0.00620124024804961,0.0011103168620686414,0.0,0.0
7.0,14.0,0.005,0.000997496867163,0.0004,0.0002827861382741382
7.0,15.0,0.0036007201440288058,0.0008471685373057466,0.0008001600320064013,0.00039991991995197115
7.0,16.0,0.0016003200640128026,0.0005653456739794881,0.00040008001600320064,0.00028284269549500143
7.0,17.0,0.0034,0.0008232180756032997,0.0004,0.0002827861382741382
7.0,18.0,0.002000400080016003,0.0006319490231187474,0.00020004000800160032,0.00020001999899849936
7.0,19.0,0.0010002000400080016,0.0004470793038806265,0.00040008001600320064,0.00028284269549500143
7.0,20.0,0.0014002800560112022,0.0005288854302349904,0.00040008001600320064,0.00028284269549500143
7.0,21.0,0.00020008003201280514,0.0002000600150018989,0.0,0.0
7.0,22.0,0.0006002400960384153,0.00034644475917751914,0.0,0.0
7.0,23.0,0.0004,0.0002827861382741382,0.0,0.0
7.0,24.0,0.0,0.0,0.0,0.0
7.0,25.0,0.00020004000800160032,0.00020001999899849936,0.00020004000800160032,0.00020001999899849936
7.0,26.0,0.0002,0.0001999799989999,0.0002,0.0001999799989999
7.0,27.0,0.0,0.0,0.0,0.0
7.0,28.0,0.00020008003201280514,0.0002000600150018989,0.0,0.0
7.0,29.0,0.0,0.0,0.0,0.0
7.0,30.0,0.0,0.0,0.0,0.0
7.0,31.0,0.0,0.0,0.0,0.0
7.0,32.0,0.0,0.0,0.0,0.0
7.0,33.0,0.0,0.0,0.0,0.0
7.0,34.0,0.00020004000800160032,0.00020001999899849936,0.0,0.0
7.0,35.0,0.0,0.0,0.0,0.0
7.0,36.0,0.0,0.0,0.0,0.0
7.0,37.0,0.0,0.0,0.0,0.0
7.0,38.0,0.0,0.0,0.0,0.0
7.0,39.0,0.0,0.0,0.0,0.0
10.0,0.0,0.020702070207020702,0.0014239214180694496,0.0049004900490049,0.0006983525572788261
10.0,0.5,0.0205,0.0014170303454760593,0.0053,0.0007260791967822794
10.0,1.0,0.01900380076015203,0.0013655176891545296,0.005901180236047209,0.0007659980296209424
10.0,1.5,0.018103620724144828,0.0013333954975147744,0.004300860172034407,0.0006544630942764117
10.0,2.0,0.015407703851925964,0.0012319860170338032,0.0036018009004502253,0.000599218094047978
10.0,2.5,0.013102620524104821,0.0011372567241049478,0.002400480096019204,0.0004894074816238467
10.0,3.0,0.0131,0.0011370307823449638,0.0039,0.0006232808355789547
10.0,3.5,0.013003901170351105,0.0011330777254936607,0.0028008402520756227,0.0005285672801135911
10.0,4.0,0.0121012101210121,0.0010934334196128423,0.0024002400240024004,0.0004893585948631068
10.0,4.5,0.009201840368073614,0.0009549340448415325,0.003100620124024805,0.0005560237947958753
10.0,5.0,0.0102010201020102,0.00100488651537362,0.0027002700270027003,0.0005189651138153054
10.0,5.5,0.008502550765229568,0.0009183020871088026,0.0023006902070621185,0.0004791749009902818
10.0,6.0,0.007601520304060812,0.0008686337687642727,0.002400480096019204,0.0004894074816238467
10.0,6.5,0.007801560312062412,0.0008799002453484824,0.002400480096019204,0.0004894074816238467
10.0,7.0,0.008001600320064013,0.0008910197834442815,0.0015003000600120023,0.0003870851107324889
10.0,7.5,0.009500950095009501,0.0009701352073098935,0.0025002500250025004,0.0004994244887502954
10.0,8.0,0.008000800080008,0.0008909310319093933,0.0019001900190019003,0.00043551911253020406
10.0,8.5,0.0087,0.0009286716319560968,0.0017,0.000411959949509658
10.0,9.0,0.007603041216486595,0.0008688068992854503,0.0013005202080832333,0.000360464782566825
10.0,9.5,0.007500750075007501,0.0008628576560855471,0.0014001400140014,0.00037394109882279335
10.0,10.0,0.006900690069006901,0.0008278741402635142,0.0014001400140014,0.00037394109882279335
10.0,10.5,0.0049004900490049,0.0006983525572788261,0.0015001500150015,0.0003870464274309968
10.0,11.0,0.006000600060006,0.0007723463845881357,0.0014001400140014,0.00037394109882279335
10.0,11.5,0.0057,0.0007528286657666537,0.001,0.0003160696125855822
